PassengerId,Survived,SibSp,Parch,Isfemale,Age_fill,Fare_fill,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3
297,0,0,0.0,0,0.7931011475590026,0.2244799812202916,1,0,0,0,0,1
298,0,1,5.241176470588235,1,0.054293752735841604,4.705906760628451,0,0,1,1,0,0
299,1,0,0.0,0,1.2913665998815995,0.9470812022379924,0,0,1,1,0,0
300,1,0,2.6205882352941177,1,1.7037242155968522,7.68597694566917,1,0,0,1,0,0
301,1,0,0.0,1,1.0508246573810356,0.24065178089653905,0,1,0,0,0,1
302,1,2,0.0,0,1.1882771959527865,0.7219553426896171,0,1,0,0,0,1
303,0,0,0.0,0,0.6384670416657828,0.0,0,0,1,0,0,1
304,1,0,0.0,1,0.501014503094032,0.3834902572996461,0,1,0,0,1,0
305,0,0,0.0,0,1.0164615227380978,0.24996733370543736,0,0,1,0,0,1
306,1,1,5.241176470588235,0,0.01718156732146886,4.705906760628451,0,0,1,1,0,0
307,1,0,0.0,1,1.3944560038104128,3.4431307892497043,1,0,0,1,0,0
308,1,1,0.0,1,0.5697407723799074,3.3815456696300776,1,0,0,1,0,0
309,0,1,0.0,0,1.0164615227380978,0.7452442247118628,1,0,0,0,1,0
310,1,0,0.0,1,1.0164615227380978,1.7677565632277743,1,0,0,1,0,0
311,1,0,0.0,1,0.8102827148804714,2.582218450494021,1,0,0,1,0,0
312,1,2,5.241176470588235,1,0.6041039070228451,8.147227227448958,1,0,0,1,0,0
313,0,1,2.6205882352941177,1,0.8790089841663469,0.8073479101045181,0,0,1,0,1,0
314,0,0,0.0,0,0.9477352534522223,0.24517913956166362,0,0,1,0,0,1
315,0,1,2.6205882352941177,0,1.4631822730962882,0.8151108707786,0,0,1,0,1,0
316,1,0,0.0,1,0.8790089841663469,0.24388738290549636,0,0,1,0,0,1
317,1,1,0.0,1,0.8102827148804714,0.8073479101045181,0,0,1,0,1,0
318,0,0,0.0,0,1.841176754168603,0.43472579774858666,0,0,1,0,1,0
319,1,0,5.241176470588235,1,1.0508246573810356,5.119414834262637,0,0,1,1,0,0
320,1,1,2.6205882352941177,1,1.360092869167475,4.176472842656064,1,0,0,1,0,0
321,0,0,0.0,0,0.741556445594596,0.22512585954837525,0,0,1,0,0,1
322,0,0,0.0,0,0.9133721188092846,0.24517913956166362,0,0,1,0,0,1
323,1,0,0.0,1,1.0164615227380978,0.3834902572996461,0,1,0,0,1,0
324,1,1,2.6205882352941177,1,0.741556445594596,0.900503438193501,0,0,1,0,1,0
325,0,8,5.241176470588235,0,1.222640330595724,2.159655659529586,0,0,1,0,0,1
326,1,0,0.0,1,1.222640330595724,4.211663895983812,1,0,0,1,0,0
327,0,0,0.0,0,2.081718696669167,0.19368586881834352,0,0,1,0,0,1
328,1,0,0.0,1,1.222640330595724,0.40367395505225906,0,0,1,0,1,0
329,1,1,2.6205882352941177,1,1.0508246573810356,0.6373390713421243,0,0,1,0,0,1
330,1,0,2.6205882352941177,1,0.5353776377369698,1.8003609980589181,1,0,0,1,0,0
331,1,2,0.0,1,0.8790089841663469,0.7219553426896171,0,1,0,0,0,1
332,0,0,0.0,0,1.5490901097036325,0.8849775168453371,0,0,1,1,0,0
333,0,0,2.6205882352941177,0,1.2913665998815995,4.765293409785177,0,0,1,1,0,0
334,0,2,0.0,0,0.5353776377369698,0.5589331685338972,0,0,1,0,0,1
335,1,1,0.0,1,0.501014503094032,4.150078776364186,0,0,1,1,0,0
336,0,0,0.0,0,1.119550926666911,0.24517913956166362,0,0,1,0,0,1
337,0,1,0.0,0,0.98209838809516,2.0680527235754194,0,0,1,1,0,0
338,1,0,0.0,1,1.3944560038104128,4.176472842656064,1,0,0,1,0,0
339,1,0,0.0,0,1.5319085423821637,0.24996733370543736,0,0,1,0,0,1
340,0,0,0.0,0,1.5319085423821637,1.1023404157196304,0,0,1,1,0,0
341,1,1,2.6205882352941177,0,0.054293752735841604,0.8073479101045181,0,0,1,0,1,0
342,1,3,5.241176470588235,1,0.8102827148804714,8.166634629134164,0,0,1,1,0,0
343,0,0,0.0,0,0.9477352534522223,0.40367395505225906,0,0,1,0,1,0
344,0,0,0.0,0,0.8446458495234092,0.40367395505225906,0,0,1,0,1,0
345,0,0,0.0,0,1.222640330595724,0.40367395505225906,0,0,1,0,1,0
346,1,0,0.0,1,0.8102827148804714,0.40367395505225906,0,0,1,0,1,0
347,1,0,0.0,1,1.360092869167475,0.40367395505225906,0,0,1,0,1,0
348,1,1,0.0,1,1.0508246573810356,0.4999346674108747,0,0,1,0,0,1
349,1,1,2.6205882352941177,0,0.08865688737877933,0.4937242988716091,0,0,1,0,0,1
350,0,0,0.0,0,1.4288191384533504,0.268986587356938,0,0,1,0,0,1
351,0,0,0.0,0,0.7759195802375337,0.2864532488736223,0,0,1,0,0,1
352,0,0,0.0,0,1.119550926666911,1.0868144943714666,0,0,1,1,0,0
353,0,1,2.6205882352941177,0,0.501014503094032,0.2244799812202916,1,0,0,0,0,1
354,0,1,0.0,0,0.8446458495234092,0.5527227999946316,0,0,1,0,0,1
355,0,0,0.0,0,0.98209838809516,0.22434956348096705,1,0,0,0,0,1
356,0,0,0.0,0,0.9477352534522223,0.29499250561511237,0,0,1,0,0,1
357,1,0,2.6205882352941177,1,0.741556445594596,1.707851348298019,0,0,1,1,0,0
358,0,0,0.0,1,1.2913665998815995,0.40367395505225906,0,0,1,0,1,0
359,1,0,0.0,1,1.2913665998815995,0.24466367897290456,0,1,0,0,0,1
360,1,0,0.0,1,1.0851877920239732,0.24466367897290456,0,1,0,0,0,1
361,0,1,10.48235294117647,0,1.360092869167475,0.8663464112275405,0,0,1,0,0,1
362,0,1,0.0,0,0.98209838809516,0.8607819210163586,1,0,0,0,1,0
363,0,0,2.6205882352941177,1,1.5319085423821637,0.4488295447012587,1,0,0,0,0,1
364,0,0,0.0,0,1.1882771959527865,0.2189154910091097,0,0,1,0,0,1
365,0,1,0.0,0,0.6728301763087206,0.4813035617930781,0,1,0,0,0,1
366,0,0,0.0,0,1.0164615227380978,0.22512585954837525,0,0,1,0,0,1
367,1,1,0.0,1,2.0473555620262296,2.3366511628986535,1,0,0,1,0,0
368,1,0,0.0,1,1.2913665998815995,0.2244799812202916,1,0,0,0,0,1
369,1,0,0.0,1,0.98209838809516,0.24065178089653905,0,1,0,0,0,1
370,1,0,0.0,1,0.8102827148804714,2.151892698855504,1,0,0,1,0,0
371,1,1,0.0,0,0.8446458495234092,1.7215669472169868,1,0,0,1,0,0
372,0,1,0.0,0,0.6041039070228451,0.20170655978680493,0,0,1,0,0,1
373,0,0,0.0,0,0.6384670416657828,0.24996733370543736,0,0,1,0,0,1
374,0,0,0.0,0,0.741556445594596,4.211663895983812,1,0,0,1,0,0
375,0,3,2.6205882352941177,1,0.08865688737877933,0.6544175848251046,0,0,1,0,0,1
376,1,1,0.0,1,0.741556445594596,2.5515547558313973,1,0,0,1,0,0
377,1,0,0.0,1,0.741556445594596,0.22512585954837525,0,0,1,0,0,1
378,0,0,5.241176470588235,0,0.9133721188092846,6.567464730273291,1,0,0,1,0,0
379,0,0,0.0,0,0.6728301763087206,0.12459551881901458,1,0,0,0,0,1
380,0,0,0.0,0,0.6384670416657828,0.24142807696394725,0,0,1,0,0,1
381,1,0,0.0,1,1.4288191384533504,7.0650705094819415,1,0,0,1,0,0
382,1,0,5.241176470588235,1,0.019930618092903883,0.48880879217278045,1,0,0,0,0,1
383,0,0,0.0,0,1.0851877920239732,0.24608585336839636,0,0,1,0,0,1
384,1,1,0.0,1,1.1882771959527865,1.6146958202090362,0,0,1,1,0,0
385,0,0,0.0,0,0.7071933109516583,0.24517913956166362,0,0,1,0,0,1
386,0,0,0.0,0,0.6041039070228451,2.28231043818008,0,0,1,0,1,0
387,0,5,5.241176470588235,0,0.019930618092903883,1.4563314224577653,0,0,1,0,0,1
388,1,0,0.0,1,1.222640330595724,0.40367395505225906,0,0,1,0,1,0
389,0,0,0.0,0,1.0164615227380978,0.24000590256845541,0,1,0,0,0,1
390,1,0,0.0,1,0.5697407723799074,0.3726221123559314,1,0,0,0,1,0
391,1,1,5.241176470588235,0,1.222640330595724,3.726221123559314,0,0,1,1,0,0
392,1,0,0.0,0,0.7071933109516583,0.24207395529203085,0,0,1,0,0,1
393,0,2,0.0,0,0.9477352534522223,0.24608585336839636,0,0,1,0,0,1
394,1,1,0.0,1,0.7759195802375337,3.517397481426511,1,0,0,1,0,0
395,1,0,5.241176470588235,1,0.8102827148804714,0.5185657730286712,0,0,1,0,0,1
396,0,0,0.0,0,0.741556445594596,0.24207395529203085,0,0,1,0,0,1
397,0,0,0.0,1,1.0508246573810356,0.24388738290549636,0,0,1,0,0,1
398,0,0,0.0,0,1.5662716770251013,0.8073479101045181,0,0,1,0,1,0
399,0,0,0.0,0,0.7759195802375337,0.32604434831143997,0,0,1,0,1,0
400,1,0,0.0,1,0.9477352534522223,0.3928058101085444,0,0,1,0,1,0
401,1,0,0.0,0,1.3257297345245374,0.24608585336839636,0,0,1,0,0,1
402,0,0,0.0,0,0.8790089841663469,0.24996733370543736,0,0,1,0,0,1
403,0,1,0.0,1,0.7071933109516583,0.30508435449141885,0,0,1,0,0,1
404,0,1,0.0,0,0.9477352534522223,0.4921717067367927,0,0,1,0,0,1
405,0,0,0.0,1,0.6728301763087206,0.268986587356938,0,0,1,0,0,1
406,0,1,0.0,0,1.1539140613098486,0.6520886966228799,0,0,1,0,1,0
407,0,0,0.0,0,1.73808735023979,0.24065178089653905,0,0,1,0,0,1
408,1,1,2.6205882352941177,0,0.08865688737877933,0.5822220505561428,0,0,1,0,1,0
409,0,0,0.0,0,0.7071933109516583,0.24142807696394725,0,0,1,0,0,1
410,0,3,2.6205882352941177,1,0.5353776377369698,0.7907879623945665,0,0,1,0,0,1
411,0,0,0.0,0,1.257003465238662,0.24517913956166362,0,0,1,0,0,1
412,0,0,0.0,0,0.501014503094032,0.2129628527642237,0,1,0,0,0,1
413,1,1,0.0,1,1.119550926666911,2.7946658426694855,0,1,0,1,0,0
414,0,0,0.0,0,1.3944560038104128,0.0,0,0,1,0,1,0
415,1,0,0.0,0,1.4975454077392258,0.24608585336839636,0,0,1,0,0,1
416,0,0,0.0,1,1.0508246573810356,0.24996733370543736,0,0,1,0,0,1
417,1,1,2.6205882352941177,1,1.1539140613098486,1.0091848876306475,0,0,1,0,1,0
418,1,0,5.241176470588235,1,0.6041039070228451,0.40367395505225906,0,0,1,0,1,0
419,0,0,0.0,0,1.0164615227380978,0.40367395505225906,0,0,1,0,1,0
420,0,0,5.241176470588235,1,0.3291988298793434,0.7499020011163119,0,0,1,0,0,1
421,0,0,0.0,0,1.4288191384533504,0.24517913956166362,1,0,0,0,0,1
422,0,0,0.0,0,0.7071933109516583,0.24013321512351038,0,1,0,0,0,1
423,0,0,0.0,0,0.98209838809516,0.24453326123358,0,0,1,0,0,1
424,0,1,2.6205882352941177,1,0.9477352534522223,0.4471465348271177,0,0,1,0,0,1
425,0,1,2.6205882352941177,0,0.6041039070228451,0.6276353704995219,0,0,1,0,0,1
426,0,0,0.0,0,0.5697407723799074,0.22512585954837525,0,0,1,0,0,1
427,1,1,0.0,1,0.9477352534522223,0.8073479101045181,0,0,1,0,1,0
428,1,0,0.0,1,0.6384670416657828,0.8073479101045181,0,0,1,0,1,0
429,0,0,0.0,0,1.360092869167475,0.24065178089653905,0,1,0,0,0,1
430,1,0,0.0,0,1.0851877920239732,0.24996733370543736,0,0,1,0,0,1
431,1,0,0.0,0,0.9477352534522223,0.8244264235874983,0,0,1,1,0,0
432,1,1,0.0,1,1.222640330595724,0.4999346674108747,0,0,1,0,0,1
433,1,1,0.0,1,1.4288191384533504,0.8073479101045181,0,0,1,0,1,0
434,0,0,0.0,0,0.5697407723799074,0.22124437921133427,0,0,1,0,0,1
435,0,1,0.0,0,1.7037242155968522,1.7357980067247138,0,0,1,1,0,0
436,1,1,5.241176470588235,1,0.4666513684510943,3.726221123559314,0,0,1,1,0,0
437,0,2,5.241176470588235,1,0.7071933109516583,1.067407092686262,0,0,1,0,0,1
438,1,2,7.861764705882353,1,0.8102827148804714,0.5822220505561428,0,0,1,0,1,0
439,0,1,10.48235294117647,0,2.1848081005979805,8.166634629134164,0,0,1,1,0,0
440,0,0,0.0,0,1.0508246573810356,0.32604434831143997,0,0,1,0,1,0
441,1,1,2.6205882352941177,1,1.5319085423821637,0.8151108707786,0,0,1,0,1,0
442,0,0,0.0,0,0.6728301763087206,0.29499250561511237,0,0,1,0,0,1
443,0,1,0.0,0,0.8446458495234092,0.24142807696394725,0,0,1,0,0,1
444,1,0,0.0,1,0.9477352534522223,0.40367395505225906,0,0,1,0,1,0
445,1,0,0.0,0,0.8446458495234092,0.2519080738739578,0,0,1,0,0,1
446,1,0,5.241176470588235,0,0.12302002202171705,2.541851054988795,0,0,1,1,0,0
447,1,0,2.6205882352941177,1,0.43228823380815656,0.6055109325783886,0,0,1,0,1,0
448,1,0,0.0,0,1.1539140613098486,0.8244264235874983,0,0,1,1,0,0
449,1,2,2.6205882352941177,1,0.15738315666465477,0.5980057021986861,1,0,0,0,0,1
450,1,0,0.0,0,1.7724504848827276,0.9470812022379924,0,0,1,1,0,0
451,0,1,5.241176470588235,0,1.222640330595724,0.8616886348230914,0,0,1,0,1,0
452,0,1,0.0,0,1.1539140613098486,0.6200028275647647,0,0,1,0,0,1
453,0,0,0.0,0,1.0164615227380978,0.8616886348230914,1,0,0,1,0,0
454,1,1,0.0,0,1.6693610809539146,2.7668496019821154,1,0,0,1,0,0
455,0,0,0.0,0,1.1539140613098486,0.24996733370543736,0,0,1,0,0,1
456,1,0,0.0,0,0.98209838809516,0.24517913956166362,1,0,0,0,0,1
457,0,0,0.0,0,2.219171235240918,0.8244264235874983,0,0,1,1,0,0
458,1,1,0.0,1,1.3944560038104128,1.610426191838291,0,0,1,1,0,0
459,1,0,0.0,1,1.7037242155968522,0.32604434831143997,0,0,1,0,1,0
460,0,0,0.0,0,0.7071933109516583,0.24065178089653905,0,1,0,0,0,1
461,1,0,0.0,0,1.6349979463109767,0.8244264235874983,0,0,1,1,0,0
462,0,0,0.0,0,1.1539140613098486,0.24996733370543736,0,0,1,0,0,1
463,0,0,0.0,0,1.6006348116680391,1.1954959438086132,0,0,1,1,0,0
464,0,0,0.0,0,1.6349979463109767,0.40367395505225906,0,0,1,0,1,0
465,0,0,0.0,0,0.5697407723799074,0.24996733370543736,0,0,1,0,0,1
466,0,0,0.0,0,1.2913665998815995,0.2189154910091097,0,0,1,0,0,1
467,0,0,0.0,0,1.0508246573810356,0.0,0,0,1,0,1,0
468,0,0,0.0,0,1.9099030234544785,0.8244264235874983,0,0,1,1,0,0
469,0,0,0.0,0,0.5697407723799074,0.23987548482913085,0,1,0,0,0,1
470,1,2,2.6205882352941177,1,0.01133983443216945,0.5980057021986861,1,0,0,0,0,1
471,0,0,0.0,0,0.98209838809516,0.22512585954837525,0,0,1,0,0,1
472,0,0,0.0,0,1.2913665998815995,0.268986587356938,0,0,1,0,0,1
473,1,1,5.241176470588235,1,1.119550926666911,0.8616886348230914,0,0,1,0,1,0
474,1,0,0.0,1,0.7759195802375337,0.42825769891494164,1,0,0,0,1,0
475,0,0,0.0,1,0.741556445594596,0.305472502525123,0,0,1,0,0,1
476,0,0,0.0,0,0.8446458495234092,1.6146958202090362,0,0,1,1,0,0
477,0,1,0.0,0,1.1539140613098486,0.6520886966228799,0,0,1,0,1,0
478,0,1,0.0,0,0.98209838809516,0.21878507326978514,0,0,1,0,0,1
479,0,0,0.0,0,0.741556445594596,0.23353469855054076,0,0,1,0,0,1
480,1,0,2.6205882352941177,1,0.054293752735841604,0.3815495171311256,0,0,1,0,0,1
481,0,5,5.241176470588235,0,0.2948356952364057,1.4563314224577653,0,0,1,0,0,1
482,0,0,0.0,0,1.3944560038104128,0.0,0,0,1,0,1,0
483,0,0,0.0,0,1.7037242155968522,0.24996733370543736,0,0,1,0,0,1
484,1,0,0.0,1,2.150444965955043,0.29770954185104104,0,0,1,0,0,1
485,1,1,0.0,0,0.8446458495234092,2.8281769913073624,1,0,0,1,0,0
486,0,3,2.6205882352941177,1,1.360092869167475,0.7907879623945665,0,0,1,0,0,1
487,1,1,0.0,1,1.1882771959527865,2.7946658426694855,0,0,1,1,0,0
488,0,0,0.0,0,1.978629292740354,0.9222397280809302,1,0,0,1,0,0
489,0,0,0.0,0,1.0164615227380978,0.24996733370543736,0,0,1,0,0,1
490,1,1,2.6205882352941177,0,0.2948356952364057,0.4937242988716091,0,0,1,0,0,1
491,0,1,0.0,0,0.9133721188092846,0.6200028275647647,0,0,1,0,0,1
492,0,0,0.0,0,0.7071933109516583,0.22512585954837525,0,0,1,0,0,1
493,0,0,0.0,0,1.8755398888115409,0.9470812022379924,0,0,1,1,0,0
494,0,0,0.0,0,2.4253500430985446,1.5371966312075416,1,0,0,1,0,0
495,0,0,0.0,0,0.7071933109516583,0.24996733370543736,0,0,1,0,0,1
496,0,0,0.0,0,1.0164615227380978,0.44895685725631357,1,0,0,0,0,1
497,1,1,0.0,1,1.841176754168603,2.430325256760665,1,0,0,1,0,0
498,0,0,0.0,0,1.3257297345245374,0.468882824714547,0,0,1,0,0,1
499,0,1,5.241176470588235,1,0.8446458495234092,4.705906760628451,0,0,1,1,0,0
500,0,0,0.0,0,0.8102827148804714,0.24207395529203085,0,0,1,0,0,1
501,0,0,0.0,0,0.5697407723799074,0.268986587356938,0,0,1,0,0,1
502,0,0,0.0,1,0.7071933109516583,0.24065178089653905,0,1,0,0,0,1
503,0,0,0.0,1,1.1882771959527865,0.23690071829882267,0,1,0,0,0,1
504,0,0,0.0,1,1.257003465238662,0.29770954185104104,0,0,1,0,0,1
505,1,0,0.0,1,0.5353776377369698,2.685984393232339,0,0,1,1,0,0
506,0,1,0.0,0,0.6041039070228451,3.3815456696300776,1,0,0,1,0,0
507,1,0,5.241176470588235,1,1.119550926666911,0.8073479101045181,0,0,1,0,1,0
508,1,0,0.0,0,0.8102827148804714,0.8244264235874983,0,0,1,1,0,0
509,0,0,0.0,0,0.9477352534522223,0.6994427567347795,0,0,1,0,0,1
510,1,0,0.0,0,0.8790089841663469,1.754298694603186,0,0,1,0,0,1
511,1,0,0.0,0,0.98209838809516,0.24065178089653905,0,1,0,0,0,1
512,0,0,0.0,0,1.1882771959527865,0.24996733370543736,0,0,1,0,0,1
513,1,0,0.0,0,1.222640330595724,0.8162753148797123,0,0,1,1,0,0
514,1,1,0.0,1,1.841176754168603,1.8444794561618605,1,0,0,1,0,0
515,0,0,0.0,0,0.8102827148804714,0.23275840248313256,0,0,1,0,0,1
516,0,0,0.0,0,1.6006348116680391,1.0564085300032227,0,0,1,1,0,0
517,1,0,0.0,1,1.1539140613098486,0.32604434831143997,0,0,1,0,1,0
518,0,0,0.0,0,0.6384670416657828,0.7499020011163119,0,1,0,0,0,1
519,1,1,0.0,1,1.222640330595724,0.8073479101045181,0,0,1,0,1,0
520,0,0,0.0,0,1.0851877920239732,0.24517913956166362,0,0,1,0,0,1
521,1,0,0.0,1,1.0164615227380978,2.9033472921066323,0,0,1,1,0,0
522,0,0,0.0,0,0.741556445594596,0.24517913956166362,0,0,1,0,0,1
523,0,0,0.0,0,1.222640330595724,0.22434956348096705,1,0,0,0,0,1
524,1,0,2.6205882352941177,1,1.4975454077392258,1.8003609980589181,1,0,0,1,0,0
525,0,0,0.0,0,1.3257297345245374,0.2244799812202916,1,0,0,0,0,1
526,0,0,0.0,0,1.377274436488944,0.24065178089653905,0,1,0,0,0,1
527,1,0,0.0,1,1.7037242155968522,0.32604434831143997,0,0,1,0,1,0
528,0,0,0.0,0,0.7759195802375337,6.886652831717382,0,0,1,1,0,0
529,0,0,0.0,0,1.3257297345245374,0.24608585336839636,0,0,1,0,0,1
530,0,2,2.6205882352941177,0,0.7759195802375337,0.3570961910077676,0,0,1,0,1,0
531,1,1,2.6205882352941177,1,0.054293752735841604,0.8073479101045181,0,0,1,0,1,0
532,0,0,0.0,0,0.9133721188092846,0.2244799812202916,1,0,0,0,0,1
533,0,1,2.6205882352941177,0,0.5697407723799074,0.2244799812202916,1,0,0,0,0,1
534,1,0,5.241176470588235,1,0.98209838809516,0.6942664145573018,1,0,0,0,0,1
535,0,0,0.0,1,1.0164615227380978,0.268986587356938,0,0,1,0,0,1
536,1,0,5.241176470588235,1,0.2261094259505302,0.8151108707786,0,0,1,0,1,0
537,0,0,0.0,0,1.5319085423821637,0.8244264235874983,0,0,1,1,0,0
538,1,0,0.0,1,1.0164615227380978,3.304692358956667,1,0,0,1,0,0
539,0,0,0.0,0,0.741556445594596,0.4502517190967505,0,0,1,0,0,1
540,1,0,5.241176470588235,1,0.741556445594596,1.5370662134682171,1,0,0,1,0,0
541,1,0,5.241176470588235,1,1.222640330595724,2.2046808314392607,0,0,1,1,0,0
542,0,4,5.241176470588235,1,0.2948356952364057,0.9711463803276462,0,0,1,0,0,1
543,0,4,5.241176470588235,1,0.3635619645222811,0.9711463803276462,0,0,1,0,0,1
544,1,1,0.0,0,1.0851877920239732,0.8073479101045181,0,0,1,0,1,0
545,0,1,0.0,0,1.7037242155968522,3.304692358956667,1,0,0,1,0,0
546,0,0,0.0,0,2.1848081005979805,0.8073479101045181,0,0,1,1,0,0
547,1,1,0.0,1,0.6384670416657828,0.8073479101045181,0,0,1,0,1,0
548,1,0,0.0,0,1.119550926666911,0.43045616937784165,1,0,0,0,1,0
549,0,1,2.6205882352941177,0,1.119550926666911,0.6373390713421243,0,0,1,0,0,1
550,1,1,2.6205882352941177,0,0.26047256059346796,1.14115521909004,0,0,1,0,1,0
551,1,0,5.241176470588235,0,0.5697407723799074,3.4431307892497043,1,0,0,1,0,0
552,0,0,0.0,0,0.9133721188092846,0.8073479101045181,0,0,1,0,1,0
553,0,0,0.0,0,1.3944560038104128,0.2431110868380882,0,1,0,0,0,1
554,1,0,0.0,0,0.741556445594596,0.22434956348096705,1,0,0,0,0,1
555,1,0,0.0,1,0.741556445594596,0.24142807696394725,0,0,1,0,0,1
556,0,0,0.0,0,2.116081831312105,0.8244264235874983,0,0,1,1,0,0
557,1,1,0.0,1,1.6349979463109767,1.2296529707745738,1,0,0,1,0,0
558,0,0,0.0,0,0.5697407723799074,7.0650705094819415,1,0,0,1,0,0
559,1,1,2.6205882352941177,1,1.3257297345245374,2.473279270762495,0,0,1,1,0,0
560,1,1,0.0,1,1.222640330595724,0.5403020629161005,0,0,1,0,0,1
561,0,0,0.0,0,1.4288191384533504,0.24065178089653905,0,1,0,0,0,1
562,0,0,0.0,0,1.360092869167475,0.24517913956166362,0,0,1,0,0,1
563,0,0,0.0,0,0.9477352534522223,0.41919987640042283,0,0,1,0,1,0
564,0,0,0.0,0,0.9133721188092846,0.24996733370543736,0,0,1,0,0,1
565,0,0,0.0,1,0.8446458495234092,0.24996733370543736,0,0,1,0,0,1
566,0,2,0.0,0,0.8102827148804714,0.7499020011163119,0,0,1,0,0,1
567,0,0,0.0,0,0.6384670416657828,0.24517913956166362,0,0,1,0,0,1
568,0,0,10.48235294117647,1,0.98209838809516,0.6544175848251046,0,0,1,0,0,1
569,0,0,0.0,0,1.119550926666911,0.2244799812202916,1,0,0,0,0,1
570,1,0,0.0,0,1.0851877920239732,0.24388738290549636,0,0,1,0,0,1
571,1,0,0.0,0,2.116081831312105,0.32604434831143997,0,0,1,0,1,0
572,1,2,0.0,1,1.8068136195256654,1.5985240205327886,0,0,1,1,0,0
573,1,0,0.0,0,1.222640330595724,0.819380499149345,0,0,1,1,0,0
574,1,0,0.0,1,1.0851877920239732,0.24065178089653905,0,1,0,0,0,1
575,0,0,0.0,0,0.5353776377369698,0.24996733370543736,0,0,1,0,0,1
576,0,0,0.0,0,0.6384670416657828,0.4502517190967505,0,0,1,0,0,1
577,1,0,0.0,1,1.1539140613098486,0.40367395505225906,0,0,1,0,1,0
578,1,1,0.0,1,1.3257297345245374,1.7357980067247138,0,0,1,1,0,0
579,0,1,0.0,1,0.6384670416657828,0.44895685725631357,1,0,0,0,0,1
580,1,0,0.0,0,1.0851877920239732,0.24608585336839636,0,0,1,0,0,1
581,1,1,2.6205882352941177,1,0.8446458495234092,0.9315552808898285,0,0,1,0,1,0
582,1,1,2.6205882352941177,1,1.3257297345245374,3.4431307892497043,1,0,0,1,0,0
583,0,0,0.0,0,1.841176754168603,0.8073479101045181,0,0,1,0,1,0
584,0,0,0.0,0,1.222640330595724,1.2459551881901456,1,0,0,1,0,0
585,0,0,0.0,0,0.6728301763087206,0.2705391794917544,1,0,0,0,0,1
586,1,0,5.241176470588235,1,0.6041039070228451,2.473279270762495,0,0,1,1,0,0
587,0,0,0.0,0,1.6006348116680391,0.46577764044491426,0,0,1,0,1,0
588,1,1,2.6205882352941177,0,2.0473555620262296,2.4593059415491476,1,0,0,1,0,0
589,0,0,0.0,0,0.741556445594596,0.24996733370543736,0,0,1,0,0,1
590,0,0,0.0,0,0.741556445594596,0.24996733370543736,0,0,1,0,0,1
591,0,0,0.0,0,1.1882771959527865,0.22124437921133427,0,0,1,0,0,1
592,1,1,0.0,1,1.7724504848827276,2.430325256760665,1,0,0,1,0,0
593,0,0,0.0,0,1.6006348116680391,0.22512585954837525,0,0,1,0,0,1
